"","Year","Month","GEO","Value","Type"
"21751",2012," Jan","Eastern Ontario"," $42.12","Revenue per Available Room"
"21752",2012," Jan","Kingston"," $46.38","Revenue per Available Room"
"21753",2012," Jan","Other Eastern Ontario"," $39.89","Revenue per Available Room"
"21754",2012," Jan","Ottawa"," $80.86","Revenue per Available Room"
"21755",2012," Jan","Downtown Ottawa"," $85.3","Revenue per Available Room"
"21756",2012," Jan","Ottawa West"," $77.26","Revenue per Available Room"
"21757",2012," Jan","Ottawa East"," $52.44","Revenue per Available Room"
"21758",2012," Jan","Greater Vancouver"," $59.3","Revenue per Available Room"
"21759",2012," Jan","Central Ontario"," $43.36","Revenue per Available Room"
"21760",2012," Jan","Downtown Vancouver"," $67.25","Revenue per Available Room"
"21761",2012," Jan","Vancouver Island"," $35.32","Revenue per Available Room"
"21762",2012," Jan","Whistler Resort Area"," $180.73","Revenue per Available Room"
"21763",2012," Jan","Alberta Resorts"," $53.67","Revenue per Available Room"
"21764",2012," Jan","Calgary"," $82.99","Revenue per Available Room"
"21765",2012," Jan","Edmonton"," $62.15","Revenue per Available Room"
"21766",2012," Jan","Regina"," $73.97","Revenue per Available Room"
"21767",2012," Jan","Winnipeg"," $63.38","Revenue per Available Room"
"21768",2012," Jan","Greater Montreal"," $61.39","Revenue per Available Room"
"21769",2012," Jan","Downtown Montreal"," $59.69","Revenue per Available Room"
"21770",2012," Jan","Montreal Airport Laval"," $66.18","Revenue per Available Room"
"21771",2012," Jan","Greater Quebec City"," $53.75","Revenue per Available Room"
"21772",2012," Jan","Moncton"," $55.1","Revenue per Available Room"
"21773",2012," Jan","Halifax Dartmouth"," $46.2","Revenue per Available Room"
"21774",2012," Jan","St Johns"," $63.55","Revenue per Available Room"
"21775",2012," Jan","Canada"," $58.72","Revenue per Available Room"
"21776",2012," Jan","British Columbia"," $55.28","Revenue per Available Room"
"21777",2012," Jan","Manitoba"," $60.45","Revenue per Available Room"
"21778",2012," Jan","New Brunswick"," $43.05","Revenue per Available Room"
"21779",2012," Jan","Nova Scotia"," $44.25","Revenue per Available Room"
"21780",2012," Jan","Ontario"," $56.54","Revenue per Available Room"
"21781",2012," Jan","Quebec"," $61.28","Revenue per Available Room"
"21782",2012," Jan","Saskatchewan"," $73.14","Revenue per Available Room"
"21783",2012," Jan","Newfoundland"," $58.13","Revenue per Available Room"
"21784",2012," Jul","Southern Ontario"," $132.55","Average Daily Rate"
"21785",2012," Jul","Kitchener Waterloo Cambridge Guelph"," $102.88","Average Daily Rate"
"21786",2012," Jul","Hamilton Brantford"," $109.55","Average Daily Rate"
"21787",2012," Jul","North Eastern Ontario"," $110.57","Average Daily Rate"
"21788",2012," Jul","North Bay"," $109.8","Average Daily Rate"
"21789",2012," Jul","Sudbury"," $113.46","Average Daily Rate"
"21790",2012," Jul","North Central Ontario"," $0","Average Daily Rate"
"21791",2012," Jul","Sault Ste Marie"," $106.09","Average Daily Rate"
"21792",2012," Jul","North Western Ontario"," $104.13","Average Daily Rate"
"21793",2012," Jul","Thunder Bay"," $101.52","Average Daily Rate"
"21794",2012," Jul","Greater Toronto Area"," $131.7","Average Daily Rate"
"21795",2012," Jul","Downtown Toronto"," $166.32","Average Daily Rate"
"21796",2012," Jul","Toronto Airport"," $101.27","Average Daily Rate"
"21797",2012," Jul","GTA West"," $102.65","Average Daily Rate"
"21798",2012," Jul","GTA East North"," $111.51","Average Daily Rate"
"21799",2012," Jul","London"," $91.37","Average Daily Rate"
"21800",2012," Jul","Windsor"," $96.64","Average Daily Rate"
"21801",2012," Jul","Niagara Falls"," $161.28","Average Daily Rate"
"21802",2012," Jul","Other Niagara Region"," $109.27","Average Daily Rate"
"21803",2012," Jul","Other Southern Ontario"," $107.62","Average Daily Rate"
"21804",2012," Jul","Eastern Ontario"," $112.54","Average Daily Rate"
"21805",2012," Jul","Kingston"," $123.62","Average Daily Rate"
"21806",2012," Jul","Other Eastern Ontario"," $106.29","Average Daily Rate"
"21807",2012," Jul","Ottawa"," $129.97","Average Daily Rate"
"21808",2012," Jul","Downtown Ottawa"," $133.36","Average Daily Rate"
"21809",2012," Jul","Ottawa West"," $128.67","Average Daily Rate"
"21810",2012," Jul","Ottawa East"," $108.42","Average Daily Rate"
"21811",2012," Jul","Greater Vancouver"," $148.88","Average Daily Rate"
"21812",2012," Jul","Central Ontario"," $146.29","Average Daily Rate"
"21813",2012," Jul","Downtown Vancouver"," $181.32","Average Daily Rate"
"21814",2012," Jul","Vancouver Island"," $148.56","Average Daily Rate"
"21815",2012," Jul","Whistler Resort Area"," $157.22","Average Daily Rate"
"21816",2012," Jul","Alberta Resorts"," $236.16","Average Daily Rate"
"21817",2012," Jul","Calgary"," $183.89","Average Daily Rate"
"21818",2012," Jul","Edmonton"," $118.86","Average Daily Rate"
"21819",2012," Jul","Regina"," $121.18","Average Daily Rate"
"21820",2012," Jul","Winnipeg"," $116.17","Average Daily Rate"
"21821",2012," Jul","Greater Montreal"," $130.09","Average Daily Rate"
"21822",2012," Jul","Downtown Montreal"," $141.97","Average Daily Rate"
"21823",2012," Jul","Montreal Airport Laval"," $109.96","Average Daily Rate"
"21824",2012," Jul","Greater Quebec City"," $160.4","Average Daily Rate"
"21825",2012," Jul","Moncton"," $122.13","Average Daily Rate"
"21826",2012," Jul","Halifax Dartmouth"," $133.82","Average Daily Rate"
"21827",2012," Jul","St Johns"," $152.42","Average Daily Rate"
"21828",2012," Jul","Canada"," $137.21","Average Daily Rate"
"21829",2012," Jul","British Columbia"," $144.03","Average Daily Rate"
"21830",2012," Jul","Manitoba"," $111.74","Average Daily Rate"
"21831",2012," Jul","New Brunswick"," $113.2","Average Daily Rate"
"21832",2012," Jul","Nova Scotia"," $128.27","Average Daily Rate"
"21833",2012," Jul","Ontario"," $129.5","Average Daily Rate"
"21834",2012," Jul","Quebec"," $136.33","Average Daily Rate"
"21835",2012," Jul","Saskatchewan"," $123.73","Average Daily Rate"
"21836",2012," Jul","Newfoundland"," $143.37","Average Daily Rate"
"21837",2012," Jul","Southern Ontario"," 66.8%","Hotel Occupancy Rate"
"21838",2012," Jul","Kitchener Waterloo Cambridge Guelph"," 58%","Hotel Occupancy Rate"
"21839",2012," Jul","Hamilton Brantford"," 56.8%","Hotel Occupancy Rate"
"21840",2012," Jul","North Eastern Ontario"," 64.3%","Hotel Occupancy Rate"
"21841",2012," Jul","North Bay"," 61.3%","Hotel Occupancy Rate"
"21842",2012," Jul","Sudbury"," 66.3%","Hotel Occupancy Rate"
"21843",2012," Jul","North Central Ontario"," 0%","Hotel Occupancy Rate"
"21844",2012," Jul","Sault Ste Marie"," 63.2%","Hotel Occupancy Rate"
"21845",2012," Jul","North Western Ontario"," 81.2%","Hotel Occupancy Rate"
"21846",2012," Jul","Thunder Bay"," 79.3%","Hotel Occupancy Rate"
"21847",2012," Jul","Greater Toronto Area"," 73%","Hotel Occupancy Rate"
"21848",2012," Jul","Downtown Toronto"," 83.7%","Hotel Occupancy Rate"
"21849",2012," Jul","Toronto Airport"," 69.2%","Hotel Occupancy Rate"
"21850",2012," Jul","GTA West"," 65%","Hotel Occupancy Rate"
"21851",2012," Jul","GTA East North"," 66.3%","Hotel Occupancy Rate"
"21852",2012," Jul","London"," 55.2%","Hotel Occupancy Rate"
"21853",2012," Jul","Windsor"," 48.2%","Hotel Occupancy Rate"
"21854",2012," Jul","Niagara Falls"," 85%","Hotel Occupancy Rate"
"21855",2012," Jul","Other Niagara Region"," 56%","Hotel Occupancy Rate"
"21856",2012," Jul","Other Southern Ontario"," 50.3%","Hotel Occupancy Rate"
"21857",2012," Jul","Eastern Ontario"," 63.3%","Hotel Occupancy Rate"
"21858",2012," Jul","Kingston"," 66.8%","Hotel Occupancy Rate"
"21859",2012," Jul","Other Eastern Ontario"," 61.5%","Hotel Occupancy Rate"
"21860",2012," Jul","Ottawa"," 67.5%","Hotel Occupancy Rate"
"21861",2012," Jul","Downtown Ottawa"," 70.8%","Hotel Occupancy Rate"
"21862",2012," Jul","Ottawa West"," 67.5%","Hotel Occupancy Rate"
"21863",2012," Jul","Ottawa East"," 51.2%","Hotel Occupancy Rate"
"21864",2012," Jul","Greater Vancouver"," 80.5%","Hotel Occupancy Rate"
"21865",2012," Jul","Central Ontario"," 64.4%","Hotel Occupancy Rate"
"21866",2012," Jul","Downtown Vancouver"," 84.7%","Hotel Occupancy Rate"
"21867",2012," Jul","Vancouver Island"," 73.4%","Hotel Occupancy Rate"
"21868",2012," Jul","Whistler Resort Area"," 62.1%","Hotel Occupancy Rate"
"21869",2012," Jul","Alberta Resorts"," 81.5%","Hotel Occupancy Rate"
"21870",2012," Jul","Calgary"," 83.3%","Hotel Occupancy Rate"
"21871",2012," Jul","Edmonton"," 65.6%","Hotel Occupancy Rate"
"21872",2012," Jul","Regina"," 74.8%","Hotel Occupancy Rate"
"21873",2012," Jul","Winnipeg"," 67.9%","Hotel Occupancy Rate"
"21874",2012," Jul","Greater Montreal"," 68.6%","Hotel Occupancy Rate"
"21875",2012," Jul","Downtown Montreal"," 71.6%","Hotel Occupancy Rate"
"21876",2012," Jul","Montreal Airport Laval"," 63.2%","Hotel Occupancy Rate"
"21877",2012," Jul","Greater Quebec City"," 76.2%","Hotel Occupancy Rate"
"21878",2012," Jul","Moncton"," 71.7%","Hotel Occupancy Rate"
"21879",2012," Jul","Halifax Dartmouth"," 79.1%","Hotel Occupancy Rate"
"21880",2012," Jul","St Johns"," 88.4%","Hotel Occupancy Rate"
"21881",2012," Jul","Canada"," 71%","Hotel Occupancy Rate"
"21882",2012," Jul","British Columbia"," 73.5%","Hotel Occupancy Rate"
"21883",2012," Jul","Manitoba"," 67.3%","Hotel Occupancy Rate"
"21884",2012," Jul","New Brunswick"," 68.9%","Hotel Occupancy Rate"
"21885",2012," Jul","Nova Scotia"," 74.6%","Hotel Occupancy Rate"
"21886",2012," Jul","Ontario"," 69.4%","Hotel Occupancy Rate"
"21887",2012," Jul","Quebec"," 69.3%","Hotel Occupancy Rate"
"21888",2012," Jul","Saskatchewan"," 70.4%","Hotel Occupancy Rate"
"21889",2012," Jul","Newfoundland"," 83.7%","Hotel Occupancy Rate"
"21890",2012," Jul","Southern Ontario"," $88.56","Revenue per Available Room"
"21891",2012," Jul","Kitchener Waterloo Cambridge Guelph"," $59.65","Revenue per Available Room"
"21892",2012," Jul","Hamilton Brantford"," $62.21","Revenue per Available Room"
"21893",2012," Jul","North Eastern Ontario"," $71.1","Revenue per Available Room"
"21894",2012," Jul","North Bay"," $67.36","Revenue per Available Room"
"21895",2012," Jul","Sudbury"," $75.22","Revenue per Available Room"
"21896",2012," Jul","North Central Ontario"," $0","Revenue per Available Room"
"21897",2012," Jul","Sault Ste Marie"," $67.1","Revenue per Available Room"
"21898",2012," Jul","North Western Ontario"," $84.54","Revenue per Available Room"
"21899",2012," Jul","Thunder Bay"," $80.49","Revenue per Available Room"
"21900",2012," Jul","Greater Toronto Area"," $96.15","Revenue per Available Room"
"21901",2012," Jul","Downtown Toronto"," $139.15","Revenue per Available Room"
"21902",2012," Jul","Toronto Airport"," $70.08","Revenue per Available Room"
"21903",2012," Jul","GTA West"," $66.71","Revenue per Available Room"
"21904",2012," Jul","GTA East North"," $73.89","Revenue per Available Room"
"21905",2012," Jul","London"," $50.45","Revenue per Available Room"
"21906",2012," Jul","Windsor"," $46.61","Revenue per Available Room"
"21907",2012," Jul","Niagara Falls"," $137.06","Revenue per Available Room"
"21908",2012," Jul","Other Niagara Region"," $61.19","Revenue per Available Room"
"21909",2012," Jul","Other Southern Ontario"," $54.09","Revenue per Available Room"
"21910",2012," Jul","Eastern Ontario"," $71.24","Revenue per Available Room"
"21911",2012," Jul","Kingston"," $82.62","Revenue per Available Room"
"21912",2012," Jul","Other Eastern Ontario"," $65.34","Revenue per Available Room"
"21913",2012," Jul","Ottawa"," $87.79","Revenue per Available Room"
"21914",2012," Jul","Downtown Ottawa"," $94.36","Revenue per Available Room"
"21915",2012," Jul","Ottawa West"," $86.9","Revenue per Available Room"
"21916",2012," Jul","Ottawa East"," $55.56","Revenue per Available Room"
"21917",2012," Jul","Greater Vancouver"," $119.9","Revenue per Available Room"
"21918",2012," Jul","Central Ontario"," $94.14","Revenue per Available Room"
"21919",2012," Jul","Downtown Vancouver"," $153.57","Revenue per Available Room"
"21920",2012," Jul","Vancouver Island"," $109","Revenue per Available Room"
"21921",2012," Jul","Whistler Resort Area"," $97.68","Revenue per Available Room"
"21922",2012," Jul","Alberta Resorts"," $192.53","Revenue per Available Room"
"21923",2012," Jul","Calgary"," $153.14","Revenue per Available Room"
"21924",2012," Jul","Edmonton"," $77.92","Revenue per Available Room"
"21925",2012," Jul","Regina"," $90.6","Revenue per Available Room"
"21926",2012," Jul","Winnipeg"," $78.91","Revenue per Available Room"
"21927",2012," Jul","Greater Montreal"," $89.3","Revenue per Available Room"
"21928",2012," Jul","Downtown Montreal"," $101.68","Revenue per Available Room"
"21929",2012," Jul","Montreal Airport Laval"," $69.45","Revenue per Available Room"
"21930",2012," Jul","Greater Quebec City"," $122.28","Revenue per Available Room"
"21931",2012," Jul","Moncton"," $87.55","Revenue per Available Room"
"21932",2012," Jul","Halifax Dartmouth"," $105.82","Revenue per Available Room"
"21933",2012," Jul","St Johns"," $134.82","Revenue per Available Room"
"21934",2012," Jul","Canada"," $97.38","Revenue per Available Room"
"21935",2012," Jul","British Columbia"," $105.83","Revenue per Available Room"
"21936",2012," Jul","Manitoba"," $75.22","Revenue per Available Room"
"21937",2012," Jul","New Brunswick"," $77.98","Revenue per Available Room"
"21938",2012," Jul","Nova Scotia"," $95.73","Revenue per Available Room"
"21939",2012," Jul","Ontario"," $89.84","Revenue per Available Room"
"21940",2012," Jul","Quebec"," $94.51","Revenue per Available Room"
"21941",2012," Jul","Saskatchewan"," $87.17","Revenue per Available Room"
"21942",2012," Jul","Newfoundland"," $119.98","Revenue per Available Room"
"21943",2012," Jun","Southern Ontario"," $119.74","Average Daily Rate"
"21944",2012," Jun","Kitchener Waterloo Cambridge Guelph"," $102.34","Average Daily Rate"
"21945",2012," Jun","Hamilton Brantford"," $107.36","Average Daily Rate"
"21946",2012," Jun","North Eastern Ontario"," $108.13","Average Daily Rate"
"21947",2012," Jun","North Bay"," $99.03","Average Daily Rate"
"21948",2012," Jun","Sudbury"," $113.78","Average Daily Rate"
"21949",2012," Jun","North Central Ontario"," $0","Average Daily Rate"
"21950",2012," Jun","Sault Ste Marie"," $104.44","Average Daily Rate"
"21951",2012," Jun","North Western Ontario"," $102.94","Average Daily Rate"
"21952",2012," Jun","Thunder Bay"," $103.76","Average Daily Rate"
"21953",2012," Jun","Greater Toronto Area"," $128.41","Average Daily Rate"
"21954",2012," Jun","Downtown Toronto"," $159.35","Average Daily Rate"
"21955",2012," Jun","Toronto Airport"," $104.9","Average Daily Rate"
"21956",2012," Jun","GTA West"," $105.05","Average Daily Rate"
"21957",2012," Jun","GTA East North"," $106.23","Average Daily Rate"
"21958",2012," Jun","London"," $97.6","Average Daily Rate"
"21959",2012," Jun","Windsor"," $95.99","Average Daily Rate"
"21960",2012," Jun","Niagara Falls"," $139.77","Average Daily Rate"
"21961",2012," Jun","Other Niagara Region"," $103.18","Average Daily Rate"
"21962",2012," Jun","Other Southern Ontario"," $108.42","Average Daily Rate"
"21963",2012," Jun","Eastern Ontario"," $110.68","Average Daily Rate"
"21964",2012," Jun","Kingston"," $121.48","Average Daily Rate"
"21965",2012," Jun","Other Eastern Ontario"," $104.39","Average Daily Rate"
"21966",2012," Jun","Ottawa"," $148.11","Average Daily Rate"
"21967",2012," Jun","Downtown Ottawa"," $155.79","Average Daily Rate"
"21968",2012," Jun","Ottawa West"," $135.62","Average Daily Rate"
"21969",2012," Jun","Ottawa East"," $118.64","Average Daily Rate"
"21970",2012," Jun","Greater Vancouver"," $141.44","Average Daily Rate"
"21971",2012," Jun","Central Ontario"," $129.7","Average Daily Rate"
"21972",2012," Jun","Downtown Vancouver"," $167.91","Average Daily Rate"
"21973",2012," Jun","Vancouver Island"," $132.53","Average Daily Rate"
"21974",2012," Jun","Whistler Resort Area"," $164.33","Average Daily Rate"
"21975",2012," Jun","Alberta Resorts"," $216.34","Average Daily Rate"
"21976",2012," Jun","Calgary"," $172.31","Average Daily Rate"
"21977",2012," Jun","Edmonton"," $121.43","Average Daily Rate"
"21978",2012," Jun","Regina"," $129.27","Average Daily Rate"
"21979",2012," Jun","Winnipeg"," $124.98","Average Daily Rate"
"21980",2012," Jun","Greater Montreal"," $164.54","Average Daily Rate"
"21981",2012," Jun","Downtown Montreal"," $188.91","Average Daily Rate"
"21982",2012," Jun","Montreal Airport Laval"," $123.41","Average Daily Rate"
"21983",2012," Jun","Greater Quebec City"," $154.95","Average Daily Rate"
"21984",2012," Jun","Moncton"," $115.43","Average Daily Rate"
"21985",2012," Jun","Halifax Dartmouth"," $136.78","Average Daily Rate"
"21986",2012," Jun","St Johns"," $161.77","Average Daily Rate"
"21987",2012," Jun","Canada"," $135.35","Average Daily Rate"
"21988",2012," Jun","British Columbia"," $134.41","Average Daily Rate"
"21989",2012," Jun","Manitoba"," $118.46","Average Daily Rate"
"21990",2012," Jun","New Brunswick"," $108.55","Average Daily Rate"
"21991",2012," Jun","Nova Scotia"," $129.65","Average Daily Rate"
"21992",2012," Jun","Ontario"," $125.99","Average Daily Rate"
"21993",2012," Jun","Quebec"," $156.35","Average Daily Rate"
"21994",2012," Jun","Saskatchewan"," $131.74","Average Daily Rate"
"21995",2012," Jun","Newfoundland"," $150.77","Average Daily Rate"
"21996",2012," Jun","Southern Ontario"," 65.2%","Hotel Occupancy Rate"
"21997",2012," Jun","Kitchener Waterloo Cambridge Guelph"," 64.9%","Hotel Occupancy Rate"
"21998",2012," Jun","Hamilton Brantford"," 56.3%","Hotel Occupancy Rate"
